comment_text,toxic,threat,obscene,identity_hate
Bill Cosby caused them,0,0,0,0
"The US Justice Department has audited the Ferguson Police Department and found 180 counts of excessive use of police force against African-Americans from 2009-2014.  In addition, they found 7 emails containing discriminatory language on Department computers.  The Federal government is pursuing a criminal case against the Ferguson Police Department.  I wonder if Bob McCulloch will try to defend this one.",0,0,0,0
Is there something wrong with the audio?,0,0,0,0
that's just flat out racist to say one race can't represent another equally. if majority blacks voted for the white people does that mean the blacks that voted didn't vote for their own best interest? and that the elected white official can't represent the black voters that put him/her in office?,0,0,0,0
"The report on the 'Inequality of Enforcement' statistics can be found in the description, and here:
http://ago.mo.gov/VehicleStops/2013/reports/161.pdf

To those who are questioning the math here, please check it for yourself, we're not here to teach basic algebra! These numbers are not proportional. Our video scratches the surface, and we do encourage you to do supplemental research on their own if you wish to know more.",0,0,0,0
What's with all the dislikes? White people are that offended? You thought racism wasn't an issue anymore....think again,1,0,0,1
How come they call the 'blacks' African Americans but not European American to the 'whites' ?,0,0,0,0
" Did the IDIOT reporter do the survey on the percent of blacks that are involved in the following:- Gang Activities
ShopLifting
Car Jacking
Robberies
Robberies with assault
Teenage Pregnancies",1,0,0,1
"""Here there is no racism, here, you are all equally worthless!"" - Full Metal Jacket",0,0,0,0
"TestTube. Can you please explain to me how blacks get stopped and searched more than whites? If whites get make up 29% of the population and get searched 6.9% of the time while blacks make up 67% of the population and get searched 12.1% of the time, it's pretty obvious that whites are likely to get searched MORE. Do you want me to explain it further why that is or can you find someone in your team that actually remembers basic grade school math? I could go on and on about what is wrong about this video but it seems to have been already explained by others. Seriously, I do enjoy watching your channel, but the bias is strong with this one and almost made me want to unsubscribe. ",0,0,0,0
"If the majority of the people in Ferguson are African American than why are their elected officials not African American? The mayor, city council, and police chief are all elected officials.  Are the people in the community not stepping up to fill those roles?",0,0,0,0
My least favorite test tube video so far.,0,0,0,0
"heard a Billionaire funded these organised riots ,what a fucken suck joke",1,0,1,0
Please slow down! I cant tell if they sped up Ms Scully or if she was talking really quickly. Great video with great information it was just a little fast. ,0,0,0,0
While i dont agree with police action to kill the boy but that does not mean you can protest by looting and destroying your own neighbourhood. That is stupid because it makes people don't want to support your struggle.,0,0,0,0
Fucking savages! Protest sumthing real... Like how your government is robbing you and sendin your kids to an elegal WAR! You are the laughing stock of America congrats!,1,0,0,0
i just came here to read the racist comments lol,0,0,0,0
sure some of the people protesting are actually protesting for what they believe in but then you have those people that are taking advantage of a sad situation just to cause so much chaos and damage to a hurting community,0,0,0,0
We need to come togather,0,0,0,0
Dont call peacefully protest.. When you burn down a car lol,0,0,0,0
"And in this section ladies and gentlemen, you will see black people misbehaving. I wonder what would happen if everyone rioted when court decisions do not go their way.",1,0,0,1
Dirtbags all of them. Including CNN,1,0,0,0
Why were protesters throwing stuff at the reporters,0,0,0,0
Guy @ 0:34 just got a hard on.....,0,0,0,0
"As I watched I kept muttering shoot, shoot, pull the trigger. Rubber bullets hurt like a MFer.",1,0,0,0
Send them to france,0,0,0,0
Fun Fact: they did not have live ammo in those guns they had rubber slugs,0,0,0,0
how fucking brain dead do you have to be to let the Nazi police scum bags just take you in,1,0,0,0
"""Dis be furgusun in de unitid stateth o' murka!"" - Retard starts violent protest and then tries to pawn off the 'police state' lie when the cops arrive.",1,0,0,0
GOD bless the Police.,0,0,0,0
"USA land of the free baby. HAHAHAHA! All you people not living in USA, should be thankful everyday. This is the worse country on earth.",1,0,0,1
Was this in Virginia?,0,0,0,0
wow need to get your shit straight they never had there weapons pointed at any one in this vid they were at the ready position due to a riot and very under understandable course of action for any one who knows anything,0,0,0,0
no dumber people on earth then americans,1,0,0,1
At .16  screw the price of crap that thinks he's cool to disrespect the AMERICAN FLAG.,1,0,0,0
shoot first ask questions later hahahahahaha,1,0,0,0
What police? That was the army....,0,0,0,0
should have shot,1,0,0,0
"A true dictatorship ! Let's wait and check which of the coutries will start sanctioning on U.S government? I guess none of countries, because USA is a corrupted all of countries in the world except Russia and China.",1,0,0,0
"I'm at this point where I think if a cop points a gun at me I should just, you know, do as I'm told, that something I did provoked that.",0,0,0,0
techno party!!!,0,0,0,0
awesome job from our law enforcement now send off to disrupt & tear down all the Islamic extremist radicals in America thanks....,1,0,0,1
to bad those weapons were not discharged,1,0,0,0
"not once did obama show hos face in these cities ,yet they supported him......sad",0,0,0,0
"Wait, so who was rioting again? The people standing boredly on the sidewalk, or the guys with guns in the middle of traffic?",0,0,0,0
Police cleaned that mess up quick! Nice.,1,0,0,0
i find this satisfying for some reason,1,0,0,0
Confederation ill be back?,0,0,0,0
"Those guns use rubber bullets, stupid Russian news channel",1,0,0,0
Perfect police,0,0,0,0
Protesters suck,1,0,1,0
"a rocket launcher will take care of that lightly armored vehicle, lol",1,0,0,0
Too bad that these were riot shotguns and not loaded with live rounds.,1,0,0,0
Time to test the police guns fire fire.,1,0,0,0
Buy ak47 shoot all USA copa,1,1,0,0
"Ah, beautiful.",1,0,0,0
Kill all protesters,1,1,0,0
I think that all you guys are doing is profiting of all these standoff’s and not caring about one side or the other.,0,0,0,0
Blue lives let’s matter send those BLM commies our of our streets,1,0,0,1
"I'm with cops. Those protesters steal, and destroy things. They aren't solving shit",1,0,1,0
"And here you see it. They impose ""gunlaws"". In fact. Even if you had a machine gun, people could not do anything against the police. They have cars and body protection like tanks. Just wanted to say.",0,0,0,0
"Our shit serving media concocts a story, white cop kills an innocent black teenager, which is bullshit, to get the ""black community"" up in arms, they burn shit down..more stories for these useless talking heads to get in front of a camera with. At least once a week i see a black on white crime reported on the news..no national attention , no federal involvement...wtf? Black men need to stand up and be fathers and stop looking for excuses.. fuck yall.. all yall.",1,0,1,1
What does this video have to do with what actually happen? You are simply trying to smear this young man’s image. So what he wanted to be a rapper. So what he stole some cigars? Nothing you have side in this video deserves a death sentence. Also now that they have released new video of Officer Wilson showing that he had no injuries. It shows that Officer Wilson is not being truthful about the incident. Perhaps you need to wait until all the details are out before you post a bias video. If you’re going to post a video make sure that it is accurate. Not to mention that you had more than just his friend the criminal who stated that Brown was giving up. You had both black and white witnesses who had nothing to do with the incident who stated that he had his hands up and was surrendering when Wilson shot him.,0,0,0,0
Funny to thing the government can be trusted to judge itself. Fucking disgusting. ,1,0,0,0
"What is the relevance of marijuana here?

The autopsy shows the entry wounds spread out over the body. In close range, the spread would be tight, most hitting the same region and most likely the chest area. But from long range, the spread would be dispersed as we see in the report and the wounds are on the underside of the arms, only exposed if the arms are raised or out in a ""gesture of peace"" IE ""my hands are empty and away from my body"" pose.
This plus there were no powder burns on the body.
He was far away.",0,0,0,0
"You know its crazy.... I actually came across your video about bitcoin while trying to learn more about it and knew you looked familiar.... I took the time to look at some of Mike Browns personal profiles myself specifically his soundcloud. While I do think he is guilty of representing himself in the wrong light and maybe of stealing he still didn't deserve to die. The fact that WHITE people like yourself continued to insinuate it is ridiculous and shows your clear lack of empathy and sympathy. It seems you all are more like the ""animals"" you think we are..... And its especially offensive looking back at these videos 3 years later when hip/hop rnb (OUR BLACK CULTURE) is the biggest thing and media and you still dont understand our perspectives. To say Trayvon Martin was making lean in on of your other videos shows how ignorant you truly are as well. Sprite or Fanta or a CARBONATED DRINK is used when making lean....Not tea....",1,0,0,1
"Stefan , I like how you standup for Darren Wilson though. Your side of events lose their integrity when you give him a clean chit considering how incompetent the Ferguson police are turning out to be. ",0,0,0,0
"This is the typical mindset of white people ( not all white people but most). He deserved it . So I say to you, people like Sean Hannity are feuling the fires of prejudice and racism. Don't let these people influence you. They want a race war so they can start marshall law.",1,0,0,1
"You perform a basic snatch and grab robbery at a local convenience store which turns into a strong arm robbery on an immigrant midget store clerk and in less than 30 minutes later you get lit up by a yahoo cop who told you to get the fuck out of the middle of the road and proceeded on until he recognized you as fitting the description of the assailant which just came over his radio; talk about Mutherfuckin Karma! Stealing shit does not warrant deadly force but Karma's a Bitch and who the fuck has the ability to control it or direct it's measures of decree? Ain't no Mutherfucker who puts on his pant's one leg at a time, that's for sure!",1,0,1,0
It's sad that I have to watch a YouTube video to get a non biased report about what's going on in Ferguson! Thank You!,0,0,0,0
"This dude sure seems to know a good bit about smoking weeds.  Hmmm.
According this clown because this black man was somewhat on the gang side which is factual based on the photo's, that it was justified to MURDER AN UNARMED HUMAN BEING !  Its not ok you MF-er ",1,0,1,0
What injuries did the cop get treated for? ,0,0,0,0
"I wonder how big of a crater Thug Brown made in the street when he met the final shot to the melon. You get what you sew... 

BLM - When Truth and Facts Don't then they Shit in their own Kitchens before they get the right directions to the toilet.",1,0,1,1
Stefan - a fan of Rep. M. Rivers,0,0,0,0
"More of Your corrupt police will be harmed now. They are not safe from me. I will defend my self by fighting back and shooting them DEAD, so get your will's ready, cause its on!  catalyst? the facts of the city/town/government/usa, are the CATALYST. This pot has been boiling over for too many years, and now you have the generation that will bring the equalizer to your door step, We also have a PURGE; you will feel its effect. ",1,1,0,0
Shocking truths come to light. ,0,0,0,0
"you are  clearly a racists shrill a canadian vegatable ,a plant that lives in a box of ivory snow and truly knows nothing about  the Negro race.    ",1,0,0,0
You guys have to love this guy he spends 10 minutes telus how to roll a blunt,0,0,0,0
where's a taser gun when you need it???,0,0,0,0
"@Stefan Molyneux You sir, are the dumbest smart guy ever. You are a researcher? Research the enitre history of the Blackman in America and you will understand why things are the way they are. You are so detachted from reality it is comical.",1,0,0,0
"Yeah of course he goes to college, and then when the money comes in from Pel the majority of Negros drop out half way through the semester.",0,0,0,0
You white folks always asked why would a cop do something that could ruin his career. My answer to this is because they know they can get away with it. They know their chief and their fellow cops will cover for them. They know white folks and assholes like you will make excuses for them and if by a slim to none chance their is a trial you and your kind will always acquit.,0,0,0,0
"If blacks want respect, then speak, act, and dress like the Huxtable family. You want to be treated with prejudice then speak, act and dress like known gangsters, steal things, act like you own the street!",1,0,0,1
".     Leaving out information when giving a police report because they didn't ask you for that info, *is* lying by omission. That's why it's not outright lying......because you omitted the information. These are some stupid lawyers.",1,0,0,0
mIcheal brown asked for it and got it! If you think he was shot because he was black then YOUR the racist!,0,0,0,0
"OK DIPSHITS: I don't care if he's 7 feet tall and 600 pounds.  
1. Call for BACKUP   2. Use pepper spray  3. Use your baton   4. Use your taser  5. Wait for BACKUP  6. Use your GUN
HOW DOES THE SAYING GO A MONKEY WITH BLINDFOLDS AND IT'S HANDS TIED BEHIND IT'S BACK?
ANYWAYS: The preliminary autopsy showed that he was shot 4 times IN LESS LETHAL AREAS before he was EXECUTED WITH 2 GUNSHOT WOUNDS TO THE HEAD!!!!!!!!!",1,0,0,0
so he deserved to be killed because he smoke weed...like fighting...throw the gang signs and allegedly stole cigars?,0,0,0,0
Great points.  Thank you for trying to calmly dissect this.  Praying the truth comes out and that we all can handle the truth. ,0,0,0,0
"Is the cell phone video being shown anymore? All I get is a ""sorry"" message saying it is private.",0,0,0,0
"you published this on Aug 17 , the ""truth'' is still to be uncovered, we know what is likely,You cant assume to know the entire story before its been investigated, The Feds are going to investigate the PD now going back years, not just in this case. I think were going to know more as time goes on, assuming you know all the answers before its been looked at under a microscope is misleading to people",0,0,0,0
"I guess You've never done anything wrong in your life. So according to your analysis, police has right to shoot him six time to make sure he dead. He is already dead. You are very proud of this officer. This tells me everything about you. I hope you have children.",0,0,0,0
"Looks like the media comes out with these bogus clams to cause division, side things up. The question to me isn't some much why don't people see the truth, but what is the government up to and planing on ? & why is the media fueling it for them ?",0,0,0,0
"Stephan Ive been watching you for quite a while and this is my first post,  can you do The truth about Henry Kissinger I would be very interested in hearing your opinion on this man ty.",0,0,0,0
"Here is an intellectual and mature approach to this case

1- as a black man myself at 32 many of older black men or in prison, dead or stuck in the matrix as truthers struggling. Because there are no older men to guide these younger males, they often encounter police without understanding how to deal with a cop. Many of their role models come from rappers, who only advocate violence against police. So they are deers caught in the headlights of a potential life and death encounter. (Racism or Not)

2- Many black people are ranting about a hate crime, but clearly he assaulted the store clerk, which indicates the propensity of violence against Wilson. Stop pointing the finger and address the problems black teens have with their lack of male role models.

3-With that being said, black people need to address the alternatives of dealing with suspects/victims with non-lethal weaponry to deal with these encounters. If we as a race start to focus on solutions to a possible violent encounter with alternatives, then we can see progress with the police.

4- You can't go out and protest and burn down your communities in retalitation against a police, this only supports a theory that Brown was a product of a violent environment. Because how is burning down businesses going to solve the problem with the police department? This is counter-productive.

5-It was a hoax....",0,0,0,0
"it''s freaking 2014 and some people are still racist, police are still awful ",1,0,0,0
How the did he get shot 3 times in the inside of his right arm and once in the palm of his hand if he didn't have his hands in a surrender position? That's not consistent with him charging an officer. It consistent with eye witness accounts who said he was surrendering.,0,0,0,0
"Great video. Although I wish he would've focused more on all the shit police are doing, because that's the only thing keeping the rioters and their supporters from being complete idiots.",1,0,1,0
"this is going 'viral' - already viewed by 100,000 police in US.",0,0,0,0
a thug going to college  black people  are always  crying..    what about the American Indians  I don't see no one crying for them.....  ,1,0,0,1
"So, this guy gets high A lot ",0,0,0,0
"Michael Brown the 13th person to be shot that week in the US
Here are the others, notice they almost all share something in common.
http://tftppull.freethoughtllc.netdna-cdn.com/wp-content/uploads/2014/11/murdered-by-police.jpg",0,0,0,0
His character does not matter he was un-armed and killed while his hands was up!!!!!! Damn you could have arrested him not kill him. What the Fuck you let OJ get away with murder and kill this boy for stealing cigars,0,0,0,0
"Bullshit, the best places to live in America, are completely liberal, and the worst places to live in America, are overwhelmingly republican. And that is a fact jack.",1,0,1,0
internet trolling is at an all time high,0,0,0,0
"so you want to shoot them, can hardly wait till one of your kids gets in trouble with the police and gets killed",1,0,0,0
Another great video and thanks for not putting one out right away but thinking it thru as usual. It is sad that the Young Turks and other channels just went all cliche on everything without thinking which made them look like a bunch of hypocrites.,0,0,0,0
Blunt = addiction to tobacco . That is why the blunt  keeps calling you . This is another play of the race card .,0,0,0,0
"Cops NEED to be given a very wide latitude in self defense considering the threats they face and they if incapacitated, they have a very high chance of being executed with their own dam gun.Noone seems o care about this shit...",1,0,1,0
since we now know that he never held his hands up.  Anyone who raises his hand up to show he is against the police of Ferguson is a racist scumbag.  Watch tv and count them.  There are a lot of racist scumbags out there.,1,0,0,1
on drugs*,0,0,0,0
"Very interesting, and informative. ",0,0,0,0
Its all a hoax ,0,0,0,0
ALSO LOVE HOW THEY ONLY SHOW PICTURES OF BROWN AS AN ANGEL AND NOT AS A TUG.,1,0,0,1
@23:00 hear what the guy is saying.. That a policemen stated that in his 31 years of service 8 officers have died by their own weapon and one was shoot execution style or whatever. So why the fuck does Officer Wilson let this 300 pound guy run 150ft--he's too big to run that fast I can assume? Shouldn't it take about 30-40 ft to tell Brown to freeze or he'll shoot? Bs all the way if you tell me.,1,0,1,0
I'm a black young woman and I like how Stefan thinks. We need more people like this in our country.,0,0,0,0
death ti the white devil,1,0,0,1
The major difference between the Zimmerman case and this one is that the shooter Zimmerman's name was not withheld and he was taken into custody.  News media were able to document Zimmerman's injuries immediately.  This case was handled horribly by a lack of immediate transparency.   Because even if everything is true from the PO it will be questioned as a cover-up.  Also the community has a history of Police abuse and missing videos after alleged abuse has occurred.  The response to media and peaceful protesters also showed a complete lack of understanding about escalation.  Unlike authorities dealing with potential Zimmerman looting and riots PD in this case attacked protesters rather than station themselves near looting targets to protect businesses.  Criminals will always take the opportunity of distractions like storms or blackout or protests to loot.  Authorities know this.  And they know it is great propaganda against protesters who are seen as the cause of the looting rather than the PD who failed to protect businesses.  It also illustrates why the 2nd Amendment is so valuable.  Business owners that depended on PD for protection got looted while business owners that depended on themselves and their right to bear arms were not looted. ,0,0,0,0
"Michael Brown was not positively identified as the assailant in the store in the supposed robbery, Darren Wilson was not aware of any robbery at the time of the encounter..... clearly your a racist, I will be unsubscribing....",0,0,0,0
"you need to search Youtube for ""  Actual CNN Doctored Audio of #MichaelBrown Shooting  "" CNN is caught changing evidence﻿",0,0,0,0
"Very informative, really appreciate this video!",0,0,0,0
"You forgot to add to your ""timeline"" that the suspect also assaulted the owner of the store and threatens him!",0,0,0,0
"Great video. Level-headed, cogent, and fair. Unfortunately, cognitive dissonance and confirmation bias have taken a hold of the whole discussion, but this is a breath of fresh air. Thank you, Stefan.",0,0,0,0
"Couple things you missed on both sides of the argument. Firstly yes, the guy was dead, very very dead and it was a crime scene....of course they didn't cover the body.
Secondly, the officer seems to have not called in the incident based on multiple sources. Very odd. 
In addition, I make no excuses for strong armed robbery....but I don't understand why if you have the money for the weed you need to rob for the cigars. Regardless it doesn't excuse getting shot down in the street. Even if you ignore the eyewitness accounts and assume they are all lying, 6 shots is blatantly excessive. 
Lastly, as you admit yourself rapping is not against the law, and most of what you mentioned that they rapped about isn't against the law. The only things that come close is smoking marijuana, which is of course legal now in some states, and getting in fights, which teenagers will do and always will do.",0,0,0,0
The one part that is hard to believe is that the guy ran at the officer after being shot. The only drug I know of that would illicit that type of behavior is PCP. ,0,0,0,0
Crazy how everyone likes the video before actually watching it. This video has been out 38 mins and the video is 39 mins long LOL,0,0,0,0
"update,
I apologize this was a fair report",0,0,0,0
"You honestly believe that Mike Brown was actually trying to take a cops gun while the cop was sitting in the car?  You would be stupid to think that a kid would charge at someone pointing a gun at them as if he was some beast and was high. 

 If he was so high how could Mike go to the store and do everything else so easily..epic fail sir.  Why not make the officer take a toxicology test.  The officer was obviously scared and was going to use his weapon per being intimidated by Mike's size. 

The officer didn't know that Mike had stolen anything and told the dispatcher that he knew nothing of a shooting in the area.

Get your facts straight please. ",1,0,0,0
I don't care about Mike brown or any other bullshit. But it's clearly understood that this youtube guy is a racist and very dumb. His points do hold a little water but he's full of hate and lies100%,1,0,0,0
"why was police car so far away from body, officer realy good shot, after being assaulted...............this is BS, wake up, if you believe this. you are deluded.  he starts of vid by pointing out how media portrayed ''gentle giant'' then goes on to use similar tactic to discredit MB, refs to pot and making rap music. if the guy making this vid was my dad , i would leave town for ever",0,0,0,0
"The focus should be on what happened when the officer confronted Brown that lead to his death.  Nothing else matters, so focus on that.",0,0,0,0
"Dear Grindahz (AKA the pot who called the kettle black):
     Spelling List,  Week 1:
1.  whether
2.  weather
3.  there
4.  their
5.  they're
6.  way
7.  weigh
8.  Ferguson
9.  stupid
10. hypocrite
Stay tuned for Grammar, Lesson 1, & Punctuation, Lesson 1.",0,0,0,0
"There one was a thug named Brown,
Who rushed at a cop with a frown.
Six bullets later, he met his creator.
And then his homies burn down the town.",1,0,0,1
lmao when he reads dudes raps is the best part,0,0,0,0
"Stef,...I agree the facts on this case are grey, however you have to realize that cops are getting caught in acts of unjustified violence on a daily bases now, its getting caught on video and its writing a narrative of brutality and thuggery the public will not tolerate any longer,.... POLICE BRUTALITY - Recording The Police is Dangerous, but Necessary!",0,0,0,0
"I watched your Zimmerman case video and you are full of SHIT. I can smell the hate seeping out of you. You bringing up RAP music and what he listens to it, or his sound-cloud is nothing more to make his charcter look as foolish and dangerous as possible. To who ever wants to respond to it this, FUCK YOU AZ WELL>..You go through so much effort to destroy Mike Brown's character by bringing up his smoking habits which have nothing to do with why he got shot. Your tone and the perfectly chosen words you use really makes Brown look like he was ""Unstable"". Look at how much detail u went trhu to slay Brown's character.",1,0,1,0
"Remember,the looting(stealing) by the blacks is purely and only to gain free goods.All in the name of Mike Brown.Yea right.It's an excuse to steal-pure and simple.A good ,concise introspective Steffan.Some folks live off grievance.This follows perfectly after the white guilt segment.Keep em rollin.",1,0,0,1
"Pants up, don't loot!",0,0,0,0
You call yourself a researcher and that you plan is examine the facts yet you mention bullshit rumours. Trayvon martin had iced tea and skittles those were the FACTS. Speculation and victim blaming is what you are actually doing. Stop trying to pretend yo examining the facts ,1,0,0,0
"Bottom line: Michael Brown was a drug addict criminal, a violent criminal.
So why should anyone feel bad he got killed, unless you're a criminal yourself?",1,0,0,0
"I just want to know if he was shot in the back or the front. That will pretty much tell the story. If he was shot in the back, none of the rest matters.",0,0,0,0
hahahahaha molyneux reciting rap lyrics too intense,0,0,0,0
deadly force very fine line im not on either side but its brutal out there and theres no winning,0,0,0,0
"I was for Michael Brown, but after much research, I see (My opinion) that if a man is dangerous enough that he can rob a store without a weapon, he is dangerous and is a criminal anything but a ""gentle giant"" and proof shows Brown attacked Wilson who was a peace officer. From the beginning this was not a race issue, our government through media has created a race issue out of it. This is more of an attack on our Constitutional rights than it is anything.",0,0,0,0
Here I was thinking I was getting a bunch of facts. Lean is not made with skittles and iced tea. Wilson did not know about the robbery. This video is a bunch of poppy cock! Thank you for wasting my time.,1,0,0,0
I take it your against medical cannabis? and just because the guy liked a couple face book fighting pages doesn't mean he is necessarily aggressive,0,0,0,0
"LOL, trayvon's online name was ""nolimitnigga"". how is it again people got mad that a piece of human trash like that got shot?",1,0,0,1
oh brown was armed.....two very big muscular arms,0,0,0,0
At no time was it reported that Mr. Brown approached the officer. It was the officer that engaged the young men. Mr. Brown ran away from the officer who was reported to have fired on him while he was in flight.. It is inconsistent that he would have turned and confront the cop who had already  hit him with one bullet. You might not like black folks but you should not listen to spin in this video. You have given no weight to the eye witness reports. This video is to discredit the dead young man.,0,0,0,0
Nicely done.,0,0,0,0
"Mr. Stefan Molyneux all Mr. Wilson had to do was just drive off.  There are multifple stories, so therefore both deserve a fair trial.  Wilson as a law enforcer should be firm about what happened and what he did.  It would be good if Wilson speaks.  I'd truly respect him as an officer, if he'd talk to the public.  It seems as if he's hiding.",0,0,0,0
"For all you people saying the cop was justified heres a new video with more witnesses saying Mr Brown had his hands up. 

http://www.cnn.com/2014/09/10/us/ferguson-michael-brown-shooting-witnesses/",0,0,0,0
"My big problem with this case isn't so much the shooting of Michael Brown, but the militarized police response against primarily peaceful protesters and the police suppression of media coverage. ",0,0,0,0
Yea fuck that store clerk to! how dare he try to do his job.,1,0,1,0
"All this info being put out about Mike Brown-why is nobody bringing up the fact Off Darrin Wilson tested positive for (illegal,mood altering,non prescription) steroids in his post shooting toxicology test??  One also has to wonder if this info was given to the Grand Jury? Doubtful.",0,0,0,0
Great vid.,0,0,0,0
"The only real question that needs to be asked is this. ""Why would Mike Brown rush a cop who has already drawn his weapon and has already shot at him?"" The way you answer will show your true colors. To think that a Black male would disregard his own life, to kill a cop and escalate his punishment from probation (for petty theft) to the Death Penalty (for killing a cop) is utterly absurd. If you truly believe that someone who was going to start college the next week would do that, then I am sorry but you are a racist.",0,0,0,0
This 18-year-old was just another useless negro who could barely pass inner-city high school. I'm glad he was shot dead on the street like a dog.﻿,1,0,0,1
"Very moving, very thought out!!!",0,0,0,0
"How can the police concentrate on any investigation with all these ""people""  (if they can be called that) misbehaving. I hope this investigation gets all cancelled until they can behave and they let the police work. Everyone says this guy committed suicide by cop by attacking the police in the first place. how more clear can this be. You just don't disrespect the Police that way.",1,0,0,0
@12:25 LMFAO,0,0,0,0
"You're the man, Stefan!",0,0,0,0
"100% agree, people are up in arms, but they need to find out more information before rioting. Thinking that getting high or doing drugs then robbing a store carelessly and then walking in the MIDDLE of the street and screaming at a cop + attacking and reaching for the gun is ""unarmed"" (not to mention his size either) then people are VERY gullible. I find it funny how all races are racist to each other and blacks are racist to whites, but every single time someone is ""racist"" to a black person then everyone throws their hands up and gets pissed off at white people. I am not a racist person, but I don't want to sit here while everyone believes that white people are the only racist people just because what happened in the past, makes me sick to think I have to grow up in this generation. ",0,0,0,0
"is this true, police originally said robbery had nothing to do with stop??  So why are you claiming he noticed the cigars?",0,0,0,0
"Thank you for yet another sobering analysis, Stefan. the amount of bias and deception from the left and the mainstream media has been insane. ",0,0,0,0
"Stefan Molyneux, please explain how my inquiry about the handling of the subsequent unrest is ""circular language games""? A pretty simple and straightforward question that you seem to be avoiding in a very unnecessarily hostile manner. What is the justification for the heavy-handed militaristic response to looting? Why would officials handling the situation there decide initially to block access to the area by media? I have a family member that lives in that area and he can attest to the unprofessionalism and hostility from the law enforcement that was handling it early on. If I'm incorrect on this info please direct toward some facts regarding this. I still do not understand why you went straight to attacking me. I have respect for your logic...when you're willing to share it. Thank you in advance, hopefully you wont continue to insult me for whatever reason you chose.",0,0,0,0
"This was about race as much as this news article that got NO National Media attention, just last week.
http://www.wnd.com/2014/08/black-cop-kills-white-man-media-hide-race/",0,0,0,0
"He doesn't look like a ""gentle giant"" to me. (on the video of him robbing and stealing) 

He looks like just another disgusting, thieving, thug. ",1,0,0,1
"OMG Stefan that rap was so hysterical. anyway, good news I guess, to know that whatshisname is douche and deserved to die.

Premptive strike made by Officer Darren Wilson. Huzzah for another trash taken off the streets. Probably should cure the disease rather than treat the symptoms though. the disease being the ignorance and self-entitlement of some communities in the lower class. Getting out of poverty isnt easy if your starting point isnt easy, but its still feasible with the right amount of drive.",1,0,0,0
"My God! Look at This Raw Footage:

SHOCKING. Ferguson Riots. Watch and See What This Guy Did Do. My God! [HD]",0,0,0,0
"+Stefan Molyneux 	 	 	 	
Why do you hate Blacks so much? Actually I am not surprised, it's the bloody British in you. You people conquered us, when we did absolutely nothing to you. The more freedom we gain as the decades go on, the more you hate us.

If you weren't so pale, one would wonder if your mother was a Black woman.",1,0,0,1
"your an educated Dumb ASSSS!!!))) rap is rap its not real, its people like you I dispise",1,0,0,0
"Seriously, YouTube?  Go FUCK yourself.  I find a comment on my Android phone I want to reply to, but OF COURSE I can't scroll, copy or paste while posting a comment on an android device because it's only fucking almost 2015 and our technology just isn't able to handle such a mountainous task!  So I hop on the computer and try looking for the goddamned comment but OF COURSE the comment system on YouTube is just SO beyond fucked up that searching for a comment is completely impossible!  An HOUR LATER and I still can't find the fucking thing.  I have to search for the string ""read more"" and then click on every single stupid fucking comment, to expand them all, before I can THEN search for a piece of the comment that I want to find, from a phrase I can remember.  AND THAT'S after having to click on every fucking ""view all xxx comments"" and expand THOSE!  And then, if by some MIRACLE OF CHRIST ALFUCKINGMIGHTY, I actually FOUND the piece of shit comment by some moron who it wouldn't even matter if I replied because he's a thick-skulled inbred troglodytic fucknut anyway?  It'd automatically scroll me down 200 pages of comments right after I clicked ""reply"" so I couldn't copy, paste, quote, etc., without having to scroll up and down for an hour because GOD FORFUCKINGBID the reply box was right underneath the ACTUAL comment I was replying to.",1,0,1,0
"Stefan,
Excellent!You obviously have a better understanding of the events surrounding this unfortunate event than our president.I call it unfortunate because Officer Wilson life has been destroyed for doing his job. My fear is that police will hesitate when finding themselves in this rapidly growing situation. Thank you for your in-depth and honest dissertation.

Tom Kelver seek help go back to school and get off the drugs.
                                     ",1,0,0,0
"Your ""gentle giant"" seems to have robbed a store and later assaulted an armed police officer! So much for the school boy look you were hoping for, thug life comes with a high price.",1,0,0,1
"Bullshit Stef. Police officers have pepper spray, stun guns, and a number of non-lethal methods at their immediate disposal. The real question, should these versions of the events hold true, is why was the gun the first option the officer went for? ",1,0,0,0
"It is better for society, for the ""greater good,"" that Michael Brown went off the rails now, before he got ushered through college life on an athletic scholarship and became a ""Brown killer"" like O.H.Simpson. became.  O.lJ. was found civilly liable, y'know.",1,0,0,1
"This video would be more interesting if Stefan were taking his clothes off. He is so sexy! After all this case is really not that hard to understand. Why would a cop who had a good record for 3 years of service shoot a teenager with his hands up? The witness and friend lied which started the protests and a snowball effect then ensued. All you have to do is watch the video in the store and it shows Brown was aggressive. Is it so hard to believe from that evidence that he made a huge error in judgement in fighting a police officer? No, it is not. ",0,0,0,0
awnser to 24:15 question aim for the leg ,0,0,0,0
"All of these people talking about this stupid subject. I don't care if your blue, or purple!! My cousin was killed by a drunk African driver and was left there to die. And were did that go, only on local news. And do you see me rioting outside. NO. I'm sorry to Michael's family I truly am. But everyone looses someone but when people get violent about it then what are people so post  to think about those people. ",0,0,0,0
Dude commits 3 felonies including assaulting a police officer before he is shot and killed. Are you serious? This is a race riot to distract from the fact that a cop was doing his job. case closed. justice served on the street that day.,0,0,0,0
the only difference is the color of your skin. do people still say that?,0,0,0,0
Gentle gentl giant,0,0,0,0
